"stop_id","stop_code","stop_name","stop_lat","stop_lon","stop_url","wheelchair_boarding","preferred"
"202926","202926","Munte Torrekensstraat","50.942220","3.736440","https://www.delijn.be/nl/haltes/202926","0","2"
"202927","202927","Baaigem Bosstraat","50.932750","3.733000","https://www.delijn.be/nl/haltes/202927","0","1"
"202931","202931","Gentbrugge Schooldreef","51.031640","3.761200","https://www.delijn.be/nl/haltes/202931","0","1"
"202932","202932","Dikkelvenne Kouterstraat","50.912990","3.724100","https://www.delijn.be/nl/haltes/202932","0","2"
"202933","202933","Dikkelvenne Wafelhoekstraat","50.916590","3.727430","https://www.delijn.be/nl/haltes/202933","0","2"
"202934","202934","Melle Leeuw","51.025340","3.772160","https://www.delijn.be/nl/haltes/202934","0","1"
"202935","202935","Melle Tuinstraat","51.019270","3.779840","https://www.delijn.be/nl/haltes/202935","1","2"
"202937","202937","Melle Tuinbouwschool","51.014430","3.785990","https://www.delijn.be/nl/haltes/202937","0","2"
"202938","202938","Melle Akkerstraat","51.009820","3.791850","https://www.delijn.be/nl/haltes/202938","0","2"
"202940","202940","Melle Gemeenteplein","51.003830","3.800060","https://www.delijn.be/nl/haltes/202940","0","1"
"202942","202942","Gavere Begraafplaats","50.931660","3.671690","https://www.delijn.be/nl/haltes/202942","0","2"
"202943","202943","Melle Collegebaan","50.995190","3.819790","https://www.delijn.be/nl/haltes/202943","0","2"
"202944","202944","Kwatrecht Station","50.991470","3.830370","https://www.delijn.be/nl/haltes/202944","1","1"
"202945","202945","Kwatrecht Kerk","50.987370","3.838860","https://www.delijn.be/nl/haltes/202945","1","2"
"202947","202947","Kwatrecht Oosterzelesteenweg","50.983890","3.844520","https://www.delijn.be/nl/haltes/202947","0","2"
"202948","202948","Merelbeke Ruiterstraat","50.992580","3.766920","https://www.delijn.be/nl/haltes/202948","0","2"
"202949","202949","Kwatrecht Biezeweg","50.988120","3.848470","https://www.delijn.be/nl/haltes/202949","0","2"
"202952","202952","Wetteren Overbeke Kerk","50.999410","3.864230","https://www.delijn.be/nl/haltes/202952","0","2"
"202954","202954","Wetteren Station perron 6","51.001610","3.881030","https://www.delijn.be/nl/haltes/202954","0","1"
"202955","202955","Wetteren Buyssestraat","51.002870","3.889270","https://www.delijn.be/nl/haltes/202955","0","2"
"202956","202956","Wetteren Zwembad","51.003300","3.893690","https://www.delijn.be/nl/haltes/202956","0","2"
"202957","202957","Wetteren Kerkhof","51.004250","3.897900","https://www.delijn.be/nl/haltes/202957","0","2"
"202959","202959","Wetteren Ziekenhuis","51.009850","3.898920","https://www.delijn.be/nl/haltes/202959","0","2"
"202960","202960","Wetteren Warandestraat","51.011210","3.905000","https://www.delijn.be/nl/haltes/202960","0","2"
"202961","202961","Wetteren Dendermondsesteenweg","51.011430","3.915070","https://www.delijn.be/nl/haltes/202961","0","2"
"202963","202963","Overmere Jachtstraat","51.044740","3.982210","https://www.delijn.be/nl/haltes/202963","0","2"
"202964","202964","Overmere Donkmeer","51.047660","3.979250","https://www.delijn.be/nl/haltes/202964","0","2"
"202968","202968","Lokeren Vogelzangstraat","51.076430","3.947130","https://www.delijn.be/nl/haltes/202968","0","2"
"202969","202969","Lokeren Gentsestraat","51.083880","3.952940","https://www.delijn.be/nl/haltes/202969","0","2"
"202970","202970","Lokeren Heiende Kerk","51.086240","3.958530","https://www.delijn.be/nl/haltes/202970","0","1"
"202971","202971","Lokeren Roggestraat","51.092050","3.965450","https://www.delijn.be/nl/haltes/202971","0","2"
"202972","202972","Lokeren Ledehof Zuid","51.097040","3.970860","https://www.delijn.be/nl/haltes/202972","0","2"
"202977","202977","Lovendegem Meienbroek","51.113070","3.612050","https://www.delijn.be/nl/haltes/202977","0","2"
"202980","202980","Waarschoot Beke Center","51.132440","3.602790","https://www.delijn.be/nl/haltes/202980","0","2"
"202981","202981","Waarschoot Beke Fabriek","51.137020","3.599230","https://www.delijn.be/nl/haltes/202981","0","1"
"202983","202983","Waarschoot Zevenbunder","51.149630","3.600310","https://www.delijn.be/nl/haltes/202983","0","2"
"202986","202986","Waarschoot Lagebilk","51.155050","3.618770","https://www.delijn.be/nl/haltes/202986","0","2"
"202987","202987","Waarschoot Wilgenstraat","51.157610","3.620660","https://www.delijn.be/nl/haltes/202987","0","2"
"202988","202988","Waarschoot Hoekje Kerk","51.162540","3.618020","https://www.delijn.be/nl/haltes/202988","0","2"
"203002","203002","Gent Terplatenbrug","51.038300","3.729920","https://www.delijn.be/nl/haltes/203002","0","1"
"203003","203003","Sleidinge Bernt","51.124430","3.678210","https://www.delijn.be/nl/haltes/203003","0","2"
"203015","203015","Wondelgem Waalbrugstraat","51.101580","3.713290","https://www.delijn.be/nl/haltes/203015","0","2"
"203018","203018","Evergem Kerkhof","51.111530","3.702220","https://www.delijn.be/nl/haltes/203018","0","2"
"203020","203020","Evergem Kromveldstraatje","51.113710","3.693010","https://www.delijn.be/nl/haltes/203020","1","2"
"203021","203021","Evergem Asschoutstraatje","51.116710","3.687220","https://www.delijn.be/nl/haltes/203021","1","2"
"203022","203022","Sleidinge Wurmstraat","51.121510","3.677660","https://www.delijn.be/nl/haltes/203022","0","2"
"203024","203024","Sleidinge Dorp","51.131260","3.678960","https://www.delijn.be/nl/haltes/203024","1","1"
"203025","203025","Sleidinge Klooster","51.137520","3.679580","https://www.delijn.be/nl/haltes/203025","0","2"
"203026","203026","Sleidinge Hooiwege","51.144130","3.673990","https://www.delijn.be/nl/haltes/203026","0","2"
"203027","203027","Sleidinge Station","51.125870","3.666080","https://www.delijn.be/nl/haltes/203027","0","1"
"203028","203028","Sleidinge Meistraat","51.122580","3.655350","https://www.delijn.be/nl/haltes/203028","0","2"
"203029","203029","Sleidinge Eeksken","51.129060","3.646850","https://www.delijn.be/nl/haltes/203029","0","2"
"203030","203030","Sleidinge Langendam","51.133270","3.658370","https://www.delijn.be/nl/haltes/203030","0","2"
"203032","203032","Sleidinge Daasdonk","51.141930","3.647830","https://www.delijn.be/nl/haltes/203032","0","2"
"203034","203034","Waarschoot Arisdonk","51.145620","3.624720","https://www.delijn.be/nl/haltes/203034","0","2"
"203035","203035","Waarschoot Molenstraat","51.149150","3.618020","https://www.delijn.be/nl/haltes/203035","0","2"
"203036","203036","Waarschoot Kouterweg","51.151590","3.613110","https://www.delijn.be/nl/haltes/203036","0","2"
"203037","203037","Waarschoot Kerk","51.151750","3.605820","https://www.delijn.be/nl/haltes/203037","0","1"
"203038","203038","Waarschoot Schoolstraat","51.154410","3.599140","https://www.delijn.be/nl/haltes/203038","1","2"
"203040","203040","Eeklo Het Leen","51.172940","3.583420","https://www.delijn.be/nl/haltes/203040","0","2"
"203041","203041","Eeklo Oude Gentweg","51.175680","3.580520","https://www.delijn.be/nl/haltes/203041","0","2"
"203042","203042","Eeklo Station perron 2","51.181310","3.574580","https://www.delijn.be/nl/haltes/203042","1","1"
"203043","203043","Eeklo Markt","51.184280","3.566380","https://www.delijn.be/nl/haltes/203043","1","2"
"203044","203044","Eeklo Eikelstraat","51.187940","3.559840","https://www.delijn.be/nl/haltes/203044","1","2"
"203045","203045","Eeklo Brugsesteenweg","51.191068","3.551977","https://www.delijn.be/nl/haltes/203045","1","2"
"203046","203046","Eeklo Blakstraat","51.192120","3.547480","https://www.delijn.be/nl/haltes/203046","0","2"
"203050","203050","Balgerhoeke Kerk","51.204390","3.516810","https://www.delijn.be/nl/haltes/203050","1","2"
"203056","203056","Maldegem Ommeloper","51.206220","3.459400","https://www.delijn.be/nl/haltes/203056","0","2"
"203057","203057","Maldegem Godshuis","51.208120","3.451370","https://www.delijn.be/nl/haltes/203057","0","2"
"203058","203058","Maldegem Station","51.205130","3.447410","https://www.delijn.be/nl/haltes/203058","0","1"
"203060","203060","Maldegem Reesinghelaan","51.208190","3.437880","https://www.delijn.be/nl/haltes/203060","0","2"
"203061","203061","Maldegem Oude Kasteeldreef","51.208280","3.428590","https://www.delijn.be/nl/haltes/203061","0","2"
"203062","203062","Maldegem Zandhoogte","51.207200","3.411120","https://www.delijn.be/nl/haltes/203062","0","2"
"203066","203066","Aalter Veilige Have","51.080790","3.450650","https://www.delijn.be/nl/haltes/203066","0","2"
"203074","203074","Maldegem Van Strydoncklaan","51.191130","3.399980","https://www.delijn.be/nl/haltes/203074","0","2"
"203075","203075","Adegem Canadees Museum","51.190330","3.501200","https://www.delijn.be/nl/haltes/203075","0","2"
"203077","203077","Maldegem Gidsenlaan","51.214320","3.445100","https://www.delijn.be/nl/haltes/203077","0","2"
"203080","203080","Sint-Lievens-Houtem Fabrieksstraat","50.919430","3.861730","https://www.delijn.be/nl/haltes/203080","1","2"
"203082","203082","Sleidinge Stringenwegel","51.148380","3.673790","https://www.delijn.be/nl/haltes/203082","0","2"
"203083","203083","Sleidinge Wellingstraat","51.151790","3.674990","https://www.delijn.be/nl/haltes/203083","0","2"
"203084","203084","Sleidinge Singeldreef","51.160130","3.669380","https://www.delijn.be/nl/haltes/203084","0","2"
"203085","203085","Sleidinge Vierhuizen","51.167090","3.664750","https://www.delijn.be/nl/haltes/203085","0","1"
"203086","203086","Lembeke Antwerpse Heirweg","51.173390","3.660300","https://www.delijn.be/nl/haltes/203086","0","2"
"203087","203087","Lembeke Gentweg","51.181580","3.650490","https://www.delijn.be/nl/haltes/203087","0","2"
"203088","203088","Lembeke Kaprijkestraat","51.184670","3.649790","https://www.delijn.be/nl/haltes/203088","0","2"
"203090","203090","Lembeke d'Alcantaralaan","51.186360","3.628210","https://www.delijn.be/nl/haltes/203090","1","2"
"203091","203091","Lembeke Nieuwstraat","51.191650","3.627690","https://www.delijn.be/nl/haltes/203091","0","2"
"203092","203092","Lembeke Dorp","51.195180","3.632460","https://www.delijn.be/nl/haltes/203092","0","1"
"203093","203093","Lembeke Vrombautstraat","51.203920","3.625800","https://www.delijn.be/nl/haltes/203093","0","2"
"203096","203096","Kaprijke Dorp","51.217140","3.618140","https://www.delijn.be/nl/haltes/203096","1","1"
"203097","203097","Kaprijke Molenstraat 66","51.225970","3.619120","https://www.delijn.be/nl/haltes/203097","1","2"
"203099","203099","Kaprijke Molenstraat 163","51.239870","3.615690","https://www.delijn.be/nl/haltes/203099","0","2"
"203102","203102","Watervliet Brug","51.263030","3.616780","https://www.delijn.be/nl/haltes/203102","0","2"
"203103","203103","Watervliet Mariapolderdijk","51.268660","3.619230","https://www.delijn.be/nl/haltes/203103","0","2"
"203105","203105","Watervliet Dorp","51.275890","3.626300","https://www.delijn.be/nl/haltes/203105","0","1"
"203106","203106","Watervliet Munte","51.280090","3.626050","https://www.delijn.be/nl/haltes/203106","0","2"
"203107","203107","Watervliet Hoogkasteel","51.284030","3.625190","https://www.delijn.be/nl/haltes/203107","0","2"
"203108","203108","Lokeren Rozenstraat","51.118100","4.018630","https://www.delijn.be/nl/haltes/203108","0","2"
"203109","203109","Lokeren Groendreef","51.110500","3.983820","https://www.delijn.be/nl/haltes/203109","0","2"
"203111","203111","Lokeren Waasmunsterbaan","51.106840","4.008560","https://www.delijn.be/nl/haltes/203111","0","1"
"203112","203112","Lokeren Oude Bruglaan","51.104490","4.002090","https://www.delijn.be/nl/haltes/203112","1","2"
"203113","203113","Lokeren Poststraat","51.104060","3.999280","https://www.delijn.be/nl/haltes/203113","0","1"
"203114","203114","Lokeren Markt","51.106150","3.990020","https://www.delijn.be/nl/haltes/203114","0","1"
"203117","203117","Lochristi Rozelaredreef","51.087490","3.845510","https://www.delijn.be/nl/haltes/203117","0","2"
"203118","203118","Lokeren Station perron 2","51.106940","3.986040","https://www.delijn.be/nl/haltes/203118","0","1"
"203124","203124","Wachtebeke Kalve","51.171210","3.882920","https://www.delijn.be/nl/haltes/203124","0","2"
"203125","203125","Wachtebeke Axelsvaardeken","51.171910","3.876460","https://www.delijn.be/nl/haltes/203125","0","2"
"203126","203126","Wachtebeke Molenhoek","51.171850","3.869050","https://www.delijn.be/nl/haltes/203126","0","2"
"203128","203128","Wachtebeke Groenstraat","51.168960","3.847650","https://www.delijn.be/nl/haltes/203128","0","2"
"203130","203130","Evergem Kerkbruggestraat","51.124160","3.736590","https://www.delijn.be/nl/haltes/203130","0","1"
"203131","203131","Gent Sint-Lievenspoort (Keizervest)","51.038620","3.737270","https://www.delijn.be/nl/haltes/203131","1","2"
"203132","203132","Gent Keizerpoort (Keizervest)","51.042050","3.740090","https://www.delijn.be/nl/haltes/203132","0","2"
"203133","203133","Gent Vlaamsekaai","51.047410","3.745950","https://www.delijn.be/nl/haltes/203133","1","2"
"203134","203134","Gent Forelstraat","51.049690","3.743420","https://www.delijn.be/nl/haltes/203134","0","2"
"203139","203139","Lovendegem Mimosastraat","51.100330","3.640240","https://www.delijn.be/nl/haltes/203139","0","2"
"203140","203140","Beervelde Bastelare","51.093680","3.877140","https://www.delijn.be/nl/haltes/203140","0","2"
"203142","203142","Oostakker Teirlinckstraat","51.079750","3.785650","https://www.delijn.be/nl/haltes/203142","0","2"
"203143","203143","Oostakker Eisenhowerlaan","51.082840","3.792630","https://www.delijn.be/nl/haltes/203143","1","2"
"203144","203144","Lochristi Sparrenlaan","51.085580","3.800170","https://www.delijn.be/nl/haltes/203144","1","2"
"203145","203145","Lochristi Doornikstraat","51.088290","3.807920","https://www.delijn.be/nl/haltes/203145","1","2"
"203146","203146","Lochristi Lichtelarestraat","51.090800","3.815210","https://www.delijn.be/nl/haltes/203146","0","2"
"203147","203147","Lochristi Azalealaan","51.091790","3.817910","https://www.delijn.be/nl/haltes/203147","1","2"
"203149","203149","Lochristi Schoolstraat","51.095200","3.828850","https://www.delijn.be/nl/haltes/203149","1","2"
"203150","203150","Lochristi Kerk","51.096250","3.833410","https://www.delijn.be/nl/haltes/203150","1","1"
"203153","203153","Lochristi Lozen Boer","51.105750","3.869840","https://www.delijn.be/nl/haltes/203153","0","2"
"203154","203154","Zeveneken Eikstraat","51.107520","3.881780","https://www.delijn.be/nl/haltes/203154","0","2"
"203155","203155","Zeveneken Zavel","51.107050","3.892500","https://www.delijn.be/nl/haltes/203155","1","2"
"203156","203156","Zeveneken Kerk","51.107450","3.899930","https://www.delijn.be/nl/haltes/203156","1","1"
"203160","203160","Lokeren Populierendreef","51.103720","3.919610","https://www.delijn.be/nl/haltes/203160","0","2"
"203162","203162","Lokeren Moleneinde","51.103360","3.934230","https://www.delijn.be/nl/haltes/203162","0","2"
"203163","203163","Lokeren Zamanstraat","51.101990","3.944720","https://www.delijn.be/nl/haltes/203163","0","2"
"203164","203164","Lokeren Staakte","51.099750","3.950830","https://www.delijn.be/nl/haltes/203164","0","2"
"203167","203167","Lokeren Eekstraat","51.103710","3.979880","https://www.delijn.be/nl/haltes/203167","0","2"
"203169","203169","Lochristi Rustoord","51.096390","3.838530","https://www.delijn.be/nl/haltes/203169","0","2"
"203171","203171","Lochristi Boskapellaan","51.087820","3.850100","https://www.delijn.be/nl/haltes/203171","0","2"
"203174","203174","Lochristi Tomboslaan","51.093550","3.861010","https://www.delijn.be/nl/haltes/203174","1","2"
"203176","203176","Beervelde Station","51.086420","3.879940","https://www.delijn.be/nl/haltes/203176","0","1"
"203177","203177","Beervelde Bennesteeg","51.080090","3.881530","https://www.delijn.be/nl/haltes/203177","0","1"
"203180","203180","Daknam Ganzendries","51.129250","3.960430","https://www.delijn.be/nl/haltes/203180","0","2"
"203181","203181","Daknam Sijpstraat","51.126430","3.967000","https://www.delijn.be/nl/haltes/203181","0","2"
"203182","203182","Daknam Pontweg","51.130330","3.978580","https://www.delijn.be/nl/haltes/203182","0","2"
"203184","203184","Lokeren Van Duysestraat","51.113870","3.986220","https://www.delijn.be/nl/haltes/203184","0","1"
"203186","203186","Ertvelde Trilkouter","51.176920","3.752060","https://www.delijn.be/nl/haltes/203186","0","2"
"203190","203190","Lochristi Denen","51.102350","3.858490","https://www.delijn.be/nl/haltes/203190","0","2"
"203191","203191","Sint-Denijs-Westrem Drie Sleutels","51.017530","3.664970","https://www.delijn.be/nl/haltes/203191","1","2"
"203192","203192","Sint-Denijs-Westrem Rosdamstraat","51.014860","3.653060","https://www.delijn.be/nl/haltes/203192","0","2"
"203193","203193","Sint-Martens-Latem Maenhoutstraat","51.013460","3.645890","https://www.delijn.be/nl/haltes/203193","0","2"
"203194","203194","Sint-Martens-Latem Golflaan","51.015420","3.630130","https://www.delijn.be/nl/haltes/203194","0","2"
"203195","203195","Sint-Martens-Latem Twee Dreven","51.005740","3.625880","https://www.delijn.be/nl/haltes/203195","0","2"
"203196","203196","Deurle Broekstraat","51.001170","3.615290","https://www.delijn.be/nl/haltes/203196","0","2"
"203197","203197","Sint-Martens-Latem Brandstraat","51.013400","3.629190","https://www.delijn.be/nl/haltes/203197","0","2"
"203198","203198","Deurle Reinaertdreef","51.013330","3.620060","https://www.delijn.be/nl/haltes/203198","0","2"
"203199","203199","Deurle Rode Beukendreef","51.011750","3.610580","https://www.delijn.be/nl/haltes/203199","0","2"
"203201","203201","Deurle Dorpsstraat","51.007720","3.601740","https://www.delijn.be/nl/haltes/203201","0","2"
"203203","203203","Deurle De Vierschaar","50.998070","3.608100","https://www.delijn.be/nl/haltes/203203","0","1"
"203205","203205","Astene Beekstraat","50.990020","3.590850","https://www.delijn.be/nl/haltes/203205","0","2"
"203206","203206","Astene Oudestraat","50.987950","3.581010","https://www.delijn.be/nl/haltes/203206","0","2"
"203207","203207","Astene Edekestraat","50.986420","3.573660","https://www.delijn.be/nl/haltes/203207","0","2"
"203208","203208","Astene Pontstraat","50.985380","3.568560","https://www.delijn.be/nl/haltes/203208","0","2"
"203209","203209","Astene Dorp","50.983230","3.558440","https://www.delijn.be/nl/haltes/203209","0","1"
"203211","203211","Astene Gampelaeredreef","50.981270","3.547600","https://www.delijn.be/nl/haltes/203211","0","2"
"203212","203212","Deinze Gezellelaan","50.981240","3.533460","https://www.delijn.be/nl/haltes/203212","0","2"
"203213","203213","Deinze Gentpoortstraat","50.985890","3.532440","https://www.delijn.be/nl/haltes/203213","0","2"
"203214","203214","Maldegem Kleitkalseide","51.189360","3.453400","https://www.delijn.be/nl/haltes/203214","0","2"
"203215","203215","Maldegem Thijskensstraat","51.185480","3.454190","https://www.delijn.be/nl/haltes/203215","0","2"
"203220","203220","Lokeren Heilig Hartlaan","51.096310","3.989030","https://www.delijn.be/nl/haltes/203220","0","1"
"203221","203221","Lokeren Vrijheidsplein","51.100960","3.987540","https://www.delijn.be/nl/haltes/203221","0","1"
"203223","203223","Lokeren Station perron 1","51.106970","3.986140","https://www.delijn.be/nl/haltes/203223","1","1"
"203227","203227","Sint-Laureins Boterhoek","51.218410","3.520180","https://www.delijn.be/nl/haltes/203227","0","2"
"203228","203228","Sint-Laureins Celiekerkweg","51.229540","3.520020","https://www.delijn.be/nl/haltes/203228","1","2"
"203229","203229","Sint-Laureins Vaakweg","51.234550","3.521370","https://www.delijn.be/nl/haltes/203229","1","2"
"203234","203234","Sint-Margriete Groeneweg","51.246500","3.538430","https://www.delijn.be/nl/haltes/203234","0","2"
"203235","203235","Sint-Margriete Langeweg","51.250140","3.544130","https://www.delijn.be/nl/haltes/203235","0","2"
"203236","203236","Sint-Margriete Ter Kreken","51.255450","3.546080","https://www.delijn.be/nl/haltes/203236","0","2"
"203237","203237","Sint-Margriete Sint-Margrietestraat","51.267840","3.561210","https://www.delijn.be/nl/haltes/203237","0","2"
"203238","203238","Sint-Margriete Groenstraat","51.276190","3.554670","https://www.delijn.be/nl/haltes/203238","0","2"
"203239","203239","Sint-Margriete Gemeentehuis","51.280460","3.547570","https://www.delijn.be/nl/haltes/203239","0","2"
"203240","203240","Serskamp Boskantstraat","50.995390","3.916200","https://www.delijn.be/nl/haltes/203240","0","2"
"203244","203244","Lokeren Nieuwe Dreef","51.098660","3.909710","https://www.delijn.be/nl/haltes/203244","0","2"
"203245","203245","Eeklo Station perron 7","51.181220","3.574440","https://www.delijn.be/nl/haltes/203245","0","1"
"203246","203246","Eeklo Teirlinckstraat","51.187810","3.567080","https://www.delijn.be/nl/haltes/203246","1","2"
"203248","203248","Eeklo Bus","51.201230","3.572390","https://www.delijn.be/nl/haltes/203248","0","2"
"203249","203249","Eeklo Waaistraat","51.209470","3.572350","https://www.delijn.be/nl/haltes/203249","0","2"
"203250","203250","Eeklo Kleemhoek","51.216780","3.573920","https://www.delijn.be/nl/haltes/203250","0","2"
"203252","203252","Kaprijke Wiskenstraatje","51.228030","3.586260","https://www.delijn.be/nl/haltes/203252","0","2"
"203255","203255","Kaprijke Goochelaarstraat","51.237120","3.593000","https://www.delijn.be/nl/haltes/203255","0","2"
"203256","203256","Bentille Kerk","51.245610","3.601890","https://www.delijn.be/nl/haltes/203256","0","1"
"203257","203257","Bentille Kerselarenhoek","51.247430","3.607440","https://www.delijn.be/nl/haltes/203257","0","2"
"203258","203258","Bassevelde Gravenstraat","51.248090","3.614710","https://www.delijn.be/nl/haltes/203258","0","2"
"203260","203260","Bassevelde Christoffelpolder","51.252090","3.640740","https://www.delijn.be/nl/haltes/203260","0","2"
"203262","203262","Watervliet Oudemansdijk 18","51.285780","3.616550","https://www.delijn.be/nl/haltes/203262","0","2"
"203264","203264","Waterland-Oudeman Zandstraat","51.285830","3.602120","https://www.delijn.be/nl/haltes/203264","0","2"
"203265","203265","Waterland-Oudeman Steenweg","51.286650","3.595760","https://www.delijn.be/nl/haltes/203265","0","2"
"203266","203266","Waterland-Oudeman Dorp","51.288690","3.589900","https://www.delijn.be/nl/haltes/203266","0","2"
"203267","203267","Waterland-Oudeman Zeestraat","51.285900","3.585510","https://www.delijn.be/nl/haltes/203267","0","2"
"203268","203268","Sint-Jan-In-Eremo Sint-Jansstraat","51.274340","3.578360","https://www.delijn.be/nl/haltes/203268","0","2"
"203269","203269","Sint-Jan-In-Eremo Kerk","51.268180","3.579850","https://www.delijn.be/nl/haltes/203269","0","2"
"203270","203270","Lembeke Kapel","51.188120","3.629630","https://www.delijn.be/nl/haltes/203270","0","2"
"203272","203272","Evergem Paryslaan","51.128830","3.734910","https://www.delijn.be/nl/haltes/203272","0","2"
"203273","203273","Ertvelde Marktplein","51.177960","3.746500","https://www.delijn.be/nl/haltes/203273","1","1"
"203274","203274","Ertvelde Molenwegel","51.179170","3.741640","https://www.delijn.be/nl/haltes/203274","0","2"
"203275","203275","Evergem Doornzele Voetbalplein","51.137590","3.760840","https://www.delijn.be/nl/haltes/203275","0","2"
"203276","203276","Evergem Elslo/Jacques Paryslaan","51.121800","3.733030","https://www.delijn.be/nl/haltes/203276","0","2"
"203277","203277","Evergem Drogenbroodstraat","51.133740","3.733110","https://www.delijn.be/nl/haltes/203277","0","2"
"203279","203279","Ertvelde Hermijtstraat","51.178710","3.752980","https://www.delijn.be/nl/haltes/203279","1","2"
"203280","203280","Maldegem Astridlaan","51.202730","3.450790","https://www.delijn.be/nl/haltes/203280","0","2"
"203281","203281","Maldegem Speyestraat","51.197130","3.453470","https://www.delijn.be/nl/haltes/203281","1","2"
"203282","203282","Eksaarde Doorslaar Kerk","51.121130","3.926450","https://www.delijn.be/nl/haltes/203282","0","2"
"203283","203283","Maldegem Halledreef","51.181620","3.450260","https://www.delijn.be/nl/haltes/203283","0","1"
"203285","203285","Maldegem Harinkweg","51.165070","3.440670","https://www.delijn.be/nl/haltes/203285","0","2"
"203287","203287","Maldegem Oude Bruggeweg","51.153380","3.432640","https://www.delijn.be/nl/haltes/203287","0","2"
"203288","203288","Knesselare Schapersbosstraat","51.147020","3.428630","https://www.delijn.be/nl/haltes/203288","0","2"
"203292","203292","Knesselare Maldegemseweg","51.136890","3.419020","https://www.delijn.be/nl/haltes/203292","0","2"
"203295","203295","Knesselare Buntelarestraat","51.121650","3.426550","https://www.delijn.be/nl/haltes/203295","0","2"
"203296","203296","Aalter Weststraat","51.110630","3.433490","https://www.delijn.be/nl/haltes/203296","0","1"
"203297","203297","Evergem Stationsplein","51.107230","3.701590","https://www.delijn.be/nl/haltes/203297","0","1"
"203298","203298","Ertvelde Rieme Kievitstraat","51.176890","3.760930","https://www.delijn.be/nl/haltes/203298","1","2"
"203299","203299","Aalter Ter Walle","51.102680","3.437940","https://www.delijn.be/nl/haltes/203299","0","2"
"203300","203300","Aalter Tervennelaan","51.098650","3.441190","https://www.delijn.be/nl/haltes/203300","0","2"
"203302","203302","Aalter Europalaan","51.084980","3.443960","https://www.delijn.be/nl/haltes/203302","1","2"
"203305","203305","Aalter Kerkem","51.078150","3.449770","https://www.delijn.be/nl/haltes/203305","0","2"
"203306","203306","Aalter Beukenpark","51.071330","3.452300","https://www.delijn.be/nl/haltes/203306","0","1"
"203307","203307","Aalter Ganzeplas","51.066400","3.455220","https://www.delijn.be/nl/haltes/203307","0","2"
"203308","203308","Lotenhulle Lobulckstraat","51.058830","3.457530","https://www.delijn.be/nl/haltes/203308","0","2"
"203309","203309","Lotenhulle Prinsenstraat","51.056350","3.458750","https://www.delijn.be/nl/haltes/203309","0","2"
"203310","203310","Lotenhulle Pittemstraat","51.053440","3.461040","https://www.delijn.be/nl/haltes/203310","0","2"
"203311","203311","Lotenhulle Lomolenstraat","51.044250","3.464710","https://www.delijn.be/nl/haltes/203311","1","2"
"203312","203312","Lotenhulle Lentakkerstraat","51.035700","3.465320","https://www.delijn.be/nl/haltes/203312","0","2"
"203313","203313","Lotenhulle Heirstraat","51.026370","3.469760","https://www.delijn.be/nl/haltes/203313","0","2"
"203315","203315","Vinkt Weverstraat","51.014160","3.474160","https://www.delijn.be/nl/haltes/203315","0","2"
"203316","203316","Vinkt Dorp","51.008850","3.478230","https://www.delijn.be/nl/haltes/203316","0","1"
"203319","203319","Zeveren Dorp","50.996640","3.499670","https://www.delijn.be/nl/haltes/203319","0","2"
"203320","203320","Zeveren Kaleshoek","50.991550","3.504070","https://www.delijn.be/nl/haltes/203320","1","1"
"203322","203322","Deinze Biesbulck","50.990150","3.518530","https://www.delijn.be/nl/haltes/203322","0","2"
"203323","203323","Deinze Kerkhof","50.987550","3.527750","https://www.delijn.be/nl/haltes/203323","0","1"
"203326","203326","Ertvelde Rieme Stationsstraat","51.175970","3.769290","https://www.delijn.be/nl/haltes/203326","0","2"
"203327","203327","Ertvelde Rieme Overweg","51.173770","3.777910","https://www.delijn.be/nl/haltes/203327","1","2"
"203328","203328","Zelzate Groenstraat","51.198680","3.809080","https://www.delijn.be/nl/haltes/203328","0","2"
"203329","203329","Zelzate Chalmetlaan","51.198980","3.812360","https://www.delijn.be/nl/haltes/203329","0","2"
"203330","203330","Ursel Grote Dries","51.116850","3.451990","https://www.delijn.be/nl/haltes/203330","0","2"
"203331","203331","Ursel Middelweg 55","51.124870","3.473780","https://www.delijn.be/nl/haltes/203331","0","2"
"203332","203332","Knesselare Dorp","51.139200","3.412390","https://www.delijn.be/nl/haltes/203332","1","1"
"203333","203333","Knesselare Klooster","51.143460","3.406330","https://www.delijn.be/nl/haltes/203333","0","2"
"203334","203334","Knesselare Kapellestraat","51.134660","3.426480","https://www.delijn.be/nl/haltes/203334","0","2"
"203335","203335","Knesselare Westvoorde","51.133290","3.437100","https://www.delijn.be/nl/haltes/203335","0","2"
"203336","203336","Ursel Drongengoedweg","51.131920","3.451630","https://www.delijn.be/nl/haltes/203336","0","2"
"203337","203337","Ursel Bogaertstraat","51.130070","3.470260","https://www.delijn.be/nl/haltes/203337","0","2"
"203338","203338","Ursel Nieuwe Baan","51.129420","3.479250","https://www.delijn.be/nl/haltes/203338","0","2"
"203339","203339","Merelbeke Campus Diergeneeskunde","50.997360","3.767900","https://www.delijn.be/nl/haltes/203339","0","2"
"203342","203342","Ursel Veldkruisstraat","51.124990","3.502400","https://www.delijn.be/nl/haltes/203342","1","2"
"203344","203344","Letterhoutem Kerkstraat","50.926150","3.881730","https://www.delijn.be/nl/haltes/203344","0","1"
