"route_id","agency_id","route_short_name","route_long_name","route_desc","route_type","route_url","route_color","route_text_color"
"1092_1AN1090-03_1","1","92","Kontich Station - Mortsel - Berchem Station","Kontich Station - Mortsel - Berchem Station","3","https://www.delijn.be/nl/lijnen/1092/?richtingCode=1","E40521","FFFFFF"
"1092_1AN1090-04_0","1","92","Berchem Station - Mortsel - Kontich Station","Berchem Station - Mortsel - Kontich Station","3","https://www.delijn.be/nl/lijnen/1092/?richtingCode=0","E40521","FFFFFF"
"1092_1AN1090-04_1","1","92","Kontich Station - Mortsel - Berchem Station","Kontich Station - Mortsel - Berchem Station","3","https://www.delijn.be/nl/lijnen/1092/?richtingCode=1","E40521","FFFFFF"
"1110_1KE1110-04_0","1","11","Geel station - Geel Thomas More","Geel station - Geel Thomas More","3","https://www.delijn.be/nl/lijnen/1110/?richtingCode=0","A85E24","FFFFFF"
"1110_1KE1110-04_1","1","11","Geel Thomas More - Geel station","Geel Thomas More - Geel station","3","https://www.delijn.be/nl/lijnen/1110/?richtingCode=1","A85E24","FFFFFF"
"1110_1KE1110-06_0","1","11","Geel station - Geel Thomas More","Geel station - Geel Thomas More","3","https://www.delijn.be/nl/lijnen/1110/?richtingCode=0","A85E24","FFFFFF"
"1110_1KE1110-06_1","1","11","Geel Thomas More - Geel station","Geel Thomas More - Geel station","3","https://www.delijn.be/nl/lijnen/1110/?richtingCode=1","A85E24","FFFFFF"
"1111_1KE1111-01_0","1","111","Vosselaar - Tielen - Onze-Lieve-Vrouw-Olen - Larum - Geel","Vosselaar - Tielen - Onze-Lieve-Vrouw-Olen - Larum - Geel","3","https://www.delijn.be/nl/lijnen/1111/?richtingCode=0","FFFFFF","B59E6A"
"1111_1KE1111-01_1","1","111","Geel - Larum - Onze-Lieve-Vrouw-Olen - Tielen - Vosselaar","Geel - Larum - Onze-Lieve-Vrouw-Olen - Tielen - Vosselaar","3","https://www.delijn.be/nl/lijnen/1111/?richtingCode=1","FFFFFF","B59E6A"
"1111_1KE1111-02_0","1","111","Vosselaar - Tielen - Onze-Lieve-Vrouw-Olen - Larum - Geel","Vosselaar - Tielen - Onze-Lieve-Vrouw-Olen - Larum - Geel","3","https://www.delijn.be/nl/lijnen/1111/?richtingCode=0","FFFFFF","B59E6A"
"1111_1KE1111-02_1","1","111","Geel - Larum - Onze-Lieve-Vrouw-Olen - Tielen - Vosselaar","Geel - Larum - Onze-Lieve-Vrouw-Olen - Tielen - Vosselaar","3","https://www.delijn.be/nl/lijnen/1111/?richtingCode=1","FFFFFF","B59E6A"
"1133_1AN1350-05_0","1","133","Schelle - Aartselaar - Kontich Scholen","Schelle - Aartselaar - Kontich Scholen","3","https://www.delijn.be/nl/lijnen/1133/?richtingCode=0","FFFFFF","B59E6A"
"1133_1AN1350-05_1","1","133","Kontich Scholen - Aartselaar - Schelle","Kontich Scholen - Aartselaar - Schelle","3","https://www.delijn.be/nl/lijnen/1133/?richtingCode=1","FFFFFF","B59E6A"
"1133_1AN1350-06_0","1","133","Schelle - Aartselaar - Kontich Scholen","Schelle - Aartselaar - Kontich Scholen","3","https://www.delijn.be/nl/lijnen/1133/?richtingCode=0","FFFFFF","B59E6A"
"1133_1AN1350-06_1","1","133","Kontich Scholen - Aartselaar - Schelle","Kontich Scholen - Aartselaar - Schelle","3","https://www.delijn.be/nl/lijnen/1133/?richtingCode=1","FFFFFF","B59E6A"
"1160_1ME1161-16_0","1","160","Aarschot - Begijnendijk - Pijpelheide - Heist-op-den-Berg","Aarschot - Begijnendijk - Pijpelheide - Heist-op-den-Berg","3","https://www.delijn.be/nl/lijnen/1160/?richtingCode=0","FFFFFF","B59E6A"
"1160_1ME1161-16_1","1","160","Heist-op-den-Berg - Pijpelheide - Begijnendijk - Aarschot","Heist-op-den-Berg - Pijpelheide - Begijnendijk - Aarschot","3","https://www.delijn.be/nl/lijnen/1160/?richtingCode=1","FFFFFF","B59E6A"
"1160_1ME1161-17_0","1","160","Aarschot - Begijnendijk - Pijpelheide - Heist-op-den-Berg","Aarschot - Begijnendijk - Pijpelheide - Heist-op-den-Berg","3","https://www.delijn.be/nl/lijnen/1160/?richtingCode=0","FFFFFF","B59E6A"
"1160_1ME1161-17_1","1","160","Heist-op-den-Berg - Pijpelheide - Begijnendijk - Aarschot","Heist-op-den-Berg - Pijpelheide - Begijnendijk - Aarschot","3","https://www.delijn.be/nl/lijnen/1160/?richtingCode=1","FFFFFF","B59E6A"
"1161_1ME1161-16_0","1","161","Aarschot - Booischot - Begijnendijk - Heist-op-den-Berg","Aarschot - Booischot - Begijnendijk - Heist-op-den-Berg","3","https://www.delijn.be/nl/lijnen/1161/?richtingCode=0","FFFFFF","B59E6A"
"1161_1ME1161-16_1","1","161","Heist-op-den-Berg - Booischot - Begijnendijk - Aarschot","Heist-op-den-Berg - Booischot - Begijnendijk - Aarschot","3","https://www.delijn.be/nl/lijnen/1161/?richtingCode=1","FFFFFF","B59E6A"
"1161_1ME1161-17_0","1","161","Aarschot - Booischot - Begijnendijk - Heist-op-den-Berg","Aarschot - Booischot - Begijnendijk - Heist-op-den-Berg","3","https://www.delijn.be/nl/lijnen/1161/?richtingCode=0","FFFFFF","B59E6A"
"1161_1ME1161-17_1","1","161","Heist-op-den-Berg - Booischot - Begijnendijk - Aarschot","Heist-op-den-Berg - Booischot - Begijnendijk - Aarschot","3","https://www.delijn.be/nl/lijnen/1161/?richtingCode=1","FFFFFF","B59E6A"
"1172_1KE1172-03_0","1","172","Mol - Gompel - Balen - Heppen - Leopoldsburg","Mol - Gompel - Balen - Heppen - Leopoldsburg","3","https://www.delijn.be/nl/lijnen/1172/?richtingCode=0","FFFFFF","B59E6A"
"1172_1KE1172-03_1","1","172","Leopoldsburg - Heppen - Balen - Gompel - Mol","Leopoldsburg - Heppen - Balen - Gompel - Mol","3","https://www.delijn.be/nl/lijnen/1172/?richtingCode=1","FFFFFF","B59E6A"
"1172_1KE1172-04_0","1","172","Mol - Gompel - Balen - Heppen - Leopoldsburg","Mol - Gompel - Balen - Heppen - Leopoldsburg","3","https://www.delijn.be/nl/lijnen/1172/?richtingCode=0","FFFFFF","B59E6A"
"1172_1KE1172-04_1","1","172","Leopoldsburg - Heppen - Balen - Gompel - Mol","Leopoldsburg - Heppen - Balen - Gompel - Mol","3","https://www.delijn.be/nl/lijnen/1172/?richtingCode=1","FFFFFF","B59E6A"
"1180_1AN1180-20_0","1","18","Antwerpen Groenplaats - Aartselaar","Antwerpen Groenplaats - Aartselaar","3","https://www.delijn.be/nl/lijnen/1180/?richtingCode=0","FFCC00","000000"
"1180_1AN1180-20_1","1","18","Aartselaar - Antwerpen Groenplaats","Aartselaar - Antwerpen Groenplaats","3","https://www.delijn.be/nl/lijnen/1180/?richtingCode=1","FFCC00","000000"
"1180_1AN1180-21_0","1","18","Antwerpen Groenplaats - Aartselaar","Antwerpen Groenplaats - Aartselaar","3","https://www.delijn.be/nl/lijnen/1180/?richtingCode=0","FFCC00","000000"
"1180_1AN1180-21_1","1","18","Aartselaar - Antwerpen Groenplaats","Aartselaar - Antwerpen Groenplaats","3","https://www.delijn.be/nl/lijnen/1180/?richtingCode=1","FFCC00","000000"
"1181_1AN1180-20_0","1","18b","Antwerpen Groenplaats - Aartselaar - Rumst","Antwerpen Groenplaats - Aartselaar - Rumst","3","https://www.delijn.be/nl/lijnen/1181/?richtingCode=0","FFCC00","000000"
"1181_1AN1180-20_1","1","18b","Rumst - Aartselaar - Antwerpen Groenplaats","Rumst - Aartselaar - Antwerpen Groenplaats","3","https://www.delijn.be/nl/lijnen/1181/?richtingCode=1","FFCC00","000000"
"1181_1AN1180-21_0","1","18b","Antwerpen Groenplaats - Aartselaar - Rumst","Antwerpen Groenplaats - Aartselaar - Rumst","3","https://www.delijn.be/nl/lijnen/1181/?richtingCode=0","FFCC00","000000"
"1181_1AN1180-21_1","1","18b","Rumst - Aartselaar - Antwerpen Groenplaats","Rumst - Aartselaar - Antwerpen Groenplaats","3","https://www.delijn.be/nl/lijnen/1181/?richtingCode=1","FFCC00","000000"
"1182_1AN1180-20_0","1","18a","Antwerpen Groenplaats - Aartselaar - Boom","Antwerpen Groenplaats - Aartselaar - Boom","3","https://www.delijn.be/nl/lijnen/1182/?richtingCode=0","FFCC00","000000"
"1182_1AN1180-20_1","1","18a","Boom - Aartselaar - Antwerpen Groenplaats","Boom - Aartselaar - Antwerpen Groenplaats","3","https://www.delijn.be/nl/lijnen/1182/?richtingCode=1","FFCC00","000000"
"1182_1AN1180-21_0","1","18a","Antwerpen Groenplaats - Aartselaar - Boom","Antwerpen Groenplaats - Aartselaar - Boom","3","https://www.delijn.be/nl/lijnen/1182/?richtingCode=0","FFCC00","000000"
"1182_1AN1180-21_1","1","18a","Boom - Aartselaar - Antwerpen Groenplaats","Boom - Aartselaar - Antwerpen Groenplaats","3","https://www.delijn.be/nl/lijnen/1182/?richtingCode=1","FFCC00","000000"
"1183_1AN1180-20_0","1","18c","Antwerpen Groenplaats - Aartselaar - Niel","Antwerpen Groenplaats - Aartselaar - Niel","3","https://www.delijn.be/nl/lijnen/1183/?richtingCode=0","FFCC00","000000"
"1183_1AN1180-20_1","1","18c","Niel - Aartselaar - Antwerpen Groenplaats","Niel - Aartselaar - Antwerpen Groenplaats","3","https://www.delijn.be/nl/lijnen/1183/?richtingCode=1","FFCC00","000000"
"1183_1AN1180-21_0","1","18c","Antwerpen Groenplaats - Aartselaar - Niel","Antwerpen Groenplaats - Aartselaar - Niel","3","https://www.delijn.be/nl/lijnen/1183/?richtingCode=0","FFCC00","000000"
"1183_1AN1180-21_1","1","18c","Niel - Aartselaar - Antwerpen Groenplaats","Niel - Aartselaar - Antwerpen Groenplaats","3","https://www.delijn.be/nl/lijnen/1183/?richtingCode=1","FFCC00","000000"
"1190_1KE1190-04_0","1","19","Diest - Veerle - Geel","Diest - Veerle - Geel","3","https://www.delijn.be/nl/lijnen/1190/?richtingCode=0","8C2B87","FFFFFF"
"1190_1KE1190-04_1","1","19","Geel - Veerle - Diest","Geel - Veerle - Diest","3","https://www.delijn.be/nl/lijnen/1190/?richtingCode=1","8C2B87","FFFFFF"
"1190_1KE1190-06_0","1","19","Diest - Veerle - Geel","Diest - Veerle - Geel","3","https://www.delijn.be/nl/lijnen/1190/?richtingCode=0","8C2B87","FFFFFF"
"1190_1KE1190-06_1","1","19","Geel - Veerle - Diest","Geel - Veerle - Diest","3","https://www.delijn.be/nl/lijnen/1190/?richtingCode=1","8C2B87","FFFFFF"
"1191_1AN1191-17_0","1","X19","Snelbus Rumst - Kontich - Antwerpen","Snelbus Rumst - Kontich - Antwerpen","3","https://www.delijn.be/nl/lijnen/1191/?richtingCode=0","00A6E2","000000"
"1191_1AN1191-17_1","1","X19","Snelbus Antwerpen - Kontich - Rumst","Snelbus Antwerpen - Kontich - Rumst","3","https://www.delijn.be/nl/lijnen/1191/?richtingCode=1","00A6E2","000000"
"1191_1AN1191-18_0","1","X19","Snelbus Rumst - Kontich - Antwerpen","Snelbus Rumst - Kontich - Antwerpen","3","https://www.delijn.be/nl/lijnen/1191/?richtingCode=0","00A6E2","000000"
"1191_1AN1191-18_1","1","X19","Snelbus Antwerpen - Kontich - Rumst","Snelbus Antwerpen - Kontich - Rumst","3","https://www.delijn.be/nl/lijnen/1191/?richtingCode=1","00A6E2","000000"
"1209_1KE1470-16_0","1","209","Lidwina - Mol station","Lidwina - Mol station","3","https://www.delijn.be/nl/lijnen/1209/?richtingCode=0","FFFFFF","B59E6A"
"1209_1KE1470-16_1","1","209","Mol station - Lidwina","Mol station - Lidwina","3","https://www.delijn.be/nl/lijnen/1209/?richtingCode=1","FFFFFF","B59E6A"
"1209_1KE1470-18_0","1","209","Lidwina - Mol station","Lidwina - Mol station","3","https://www.delijn.be/nl/lijnen/1209/?richtingCode=0","FFFFFF","B59E6A"
"1209_1KE1470-18_1","1","209","Mol station - Lidwina","Mol station - Lidwina","3","https://www.delijn.be/nl/lijnen/1209/?richtingCode=1","FFFFFF","B59E6A"
"1210_1KE1210-18_0","1","21","Turnhout - Gierle - Lille - Vorselaar","Turnhout - Gierle - Lille - Vorselaar","3","https://www.delijn.be/nl/lijnen/1210/?richtingCode=0","83D0F5","000000"
"1210_1KE1210-18_1","1","21","Vorselaar - Lille - Gierle - Turnhout","Vorselaar - Lille - Gierle - Turnhout","3","https://www.delijn.be/nl/lijnen/1210/?richtingCode=1","83D0F5","000000"
"1210_1KE1210-21_0","1","21","Turnhout - Gierle - Lille - Vorselaar","Turnhout - Gierle - Lille - Vorselaar","3","https://www.delijn.be/nl/lijnen/1210/?richtingCode=0","83D0F5","000000"
"1210_1KE1210-21_1","1","21","Vorselaar - Lille - Gierle - Turnhout","Vorselaar - Lille - Gierle - Turnhout","3","https://www.delijn.be/nl/lijnen/1210/?richtingCode=1","83D0F5","000000"
"1212_1KE1212-01_0","1","212","Turnhout- Vosselaar - Tielen - Sint-Jozef Olen -Herentals","Turnhout- Vosselaar - Tielen - Sint-Jozef Olen -Herentals","3","https://www.delijn.be/nl/lijnen/1212/?richtingCode=0","FFFFFF","B59E6A"
"1212_1KE1212-01_1","1","212","Herentals- Sint-Jozef Olen - Tielen - Vosselaar -Turnhout","Herentals- Sint-Jozef Olen - Tielen - Vosselaar -Turnhout","3","https://www.delijn.be/nl/lijnen/1212/?richtingCode=1","FFFFFF","B59E6A"
"1212_1KE1212-02_0","1","212","Turnhout- Vosselaar - Tielen - Sint-Jozef Olen -Herentals","Turnhout- Vosselaar - Tielen - Sint-Jozef Olen -Herentals","3","https://www.delijn.be/nl/lijnen/1212/?richtingCode=0","FFFFFF","B59E6A"
"1212_1KE1212-02_1","1","212","Herentals- Sint-Jozef Olen - Tielen - Vosselaar -Turnhout","Herentals- Sint-Jozef Olen - Tielen - Vosselaar -Turnhout","3","https://www.delijn.be/nl/lijnen/1212/?richtingCode=1","FFFFFF","B59E6A"
"1218_1KE1212-01_0","1","218","Turnhout - Gierle - Lille - Herentals","Turnhout - Gierle - Lille - Herentals","3","https://www.delijn.be/nl/lijnen/1218/?richtingCode=0","FFFFFF","B59E6A"
"1218_1KE1212-01_1","1","218","Herentals - Lille - Gierle - Turnhout","Herentals - Lille - Gierle - Turnhout","3","https://www.delijn.be/nl/lijnen/1218/?richtingCode=1","FFFFFF","B59E6A"
"1218_1KE1212-02_0","1","218","Turnhout - Gierle - Lille - Herentals","Turnhout - Gierle - Lille - Herentals","3","https://www.delijn.be/nl/lijnen/1218/?richtingCode=0","FFFFFF","B59E6A"
"1218_1KE1212-02_1","1","218","Herentals - Lille - Gierle - Turnhout","Herentals - Lille - Gierle - Turnhout","3","https://www.delijn.be/nl/lijnen/1218/?richtingCode=1","FFFFFF","B59E6A"
"1219_1KE1212-01_0","1","219","Lichtaart - Onze-Lieve-Vrouw-Olen - Herentals - Vorselaar","Lichtaart - Onze-Lieve-Vrouw-Olen - Herentals - Vorselaar","3","https://www.delijn.be/nl/lijnen/1219/?richtingCode=0","FFFFFF","B59E6A"
"1219_1KE1212-01_1","1","219","Vorselaar - Herentals - Onze-Lieve-Vrouw-Olen - Lichtaart","Vorselaar - Herentals - Onze-Lieve-Vrouw-Olen - Lichtaart","3","https://www.delijn.be/nl/lijnen/1219/?richtingCode=1","FFFFFF","B59E6A"
"1219_1KE1212-02_0","1","219","Lichtaart - Onze-Lieve-Vrouw-Olen - Herentals - Vorselaar","Lichtaart - Onze-Lieve-Vrouw-Olen - Herentals - Vorselaar","3","https://www.delijn.be/nl/lijnen/1219/?richtingCode=0","FFFFFF","B59E6A"
"1219_1KE1212-02_1","1","219","Vorselaar - Herentals - Onze-Lieve-Vrouw-Olen - Lichtaart","Vorselaar - Herentals - Onze-Lieve-Vrouw-Olen - Lichtaart","3","https://www.delijn.be/nl/lijnen/1219/?richtingCode=1","FFFFFF","B59E6A"
"1220_1KE1220-18_0","1","220","Wiekevorst - Hulshout - Westmeerbeek - Ramsel - Aarschot","Wiekevorst - Hulshout - Westmeerbeek - Ramsel - Aarschot","3","https://www.delijn.be/nl/lijnen/1220/?richtingCode=0","FFFFFF","B59E6A"
"1220_1KE1220-18_1","1","220","Aarschot - Ramsel - Westmeerbeek - Hulshout - Wiekevorst","Aarschot - Ramsel - Westmeerbeek - Hulshout - Wiekevorst","3","https://www.delijn.be/nl/lijnen/1220/?richtingCode=1","FFFFFF","B59E6A"
"1220_1KE1220-20_0","1","220","Wiekevorst - Hulshout - Westmeerbeek - Ramsel - Aarschot","Wiekevorst - Hulshout - Westmeerbeek - Ramsel - Aarschot","3","https://www.delijn.be/nl/lijnen/1220/?richtingCode=0","FFFFFF","B59E6A"
"1220_1KE1220-20_1","1","220","Aarschot - Ramsel - Westmeerbeek - Hulshout - Wiekevorst","Aarschot - Ramsel - Westmeerbeek - Hulshout - Wiekevorst","3","https://www.delijn.be/nl/lijnen/1220/?richtingCode=1","FFFFFF","B59E6A"
"1221_1KE1220-18_0","1","221","Heultje - Westmeerbeek - Houtvenne - Ramsel - Aarschot","Heultje - Westmeerbeek - Houtvenne - Ramsel - Aarschot","3","https://www.delijn.be/nl/lijnen/1221/?richtingCode=0","FFFFFF","B59E6A"
"1221_1KE1220-18_1","1","221","Aarschot - Ramsel - Houtvenne - Westmeerbeek - Heultje","Aarschot - Ramsel - Houtvenne - Westmeerbeek - Heultje","3","https://www.delijn.be/nl/lijnen/1221/?richtingCode=1","FFFFFF","B59E6A"
"1221_1KE1220-20_0","1","221","Heultje - Westmeerbeek - Houtvenne - Ramsel - Aarschot","Heultje - Westmeerbeek - Houtvenne - Ramsel - Aarschot","3","https://www.delijn.be/nl/lijnen/1221/?richtingCode=0","FFFFFF","B59E6A"
"1221_1KE1220-20_1","1","221","Aarschot - Ramsel - Houtvenne - Westmeerbeek - Heultje","Aarschot - Ramsel - Houtvenne - Westmeerbeek - Heultje","3","https://www.delijn.be/nl/lijnen/1221/?richtingCode=1","FFFFFF","B59E6A"
"1223_1KE1220-18_0","1","223","Herentals - Olen - Voortkapel - Heultje - Hulshout","Herentals - Olen - Voortkapel - Heultje - Hulshout","3","https://www.delijn.be/nl/lijnen/1223/?richtingCode=0","FFFFFF","B59E6A"
"1223_1KE1220-18_1","1","223","Hulshout - Heultje - Voortkapel - Olen - Herentals","Hulshout - Heultje - Voortkapel - Olen - Herentals","3","https://www.delijn.be/nl/lijnen/1223/?richtingCode=1","FFFFFF","B59E6A"
"1223_1KE1220-20_0","1","223","Herentals - Olen - Voortkapel - Heultje - Hulshout","Herentals - Olen - Voortkapel - Heultje - Hulshout","3","https://www.delijn.be/nl/lijnen/1223/?richtingCode=0","FFFFFF","B59E6A"
"1223_1KE1220-20_1","1","223","Hulshout - Heultje - Voortkapel - Olen - Herentals","Hulshout - Heultje - Voortkapel - Olen - Herentals","3","https://www.delijn.be/nl/lijnen/1223/?richtingCode=1","FFFFFF","B59E6A"
"1230_1KE1230-06_0","1","230","Meerhout - Mol","Meerhout - Mol","3","https://www.delijn.be/nl/lijnen/1230/?richtingCode=0","FFFFFF","B59E6A"
"1230_1KE1230-06_1","1","230","Mol - Meerhout","Mol - Meerhout","3","https://www.delijn.be/nl/lijnen/1230/?richtingCode=1","FFFFFF","B59E6A"
"1230_1KE1230-07_0","1","230","Meerhout - Mol","Meerhout - Mol","3","https://www.delijn.be/nl/lijnen/1230/?richtingCode=0","FFFFFF","B59E6A"
"1230_1KE1230-07_1","1","230","Mol - Meerhout","Mol - Meerhout","3","https://www.delijn.be/nl/lijnen/1230/?richtingCode=1","FFFFFF","B59E6A"
"1243_1AN1350-05_0","1","243","Broechem - Boechout - Hove - Kontich scholen","Broechem - Boechout - Hove - Kontich scholen","3","https://www.delijn.be/nl/lijnen/1243/?richtingCode=0","FFFFFF","B59E6A"
"1243_1AN1350-05_1","1","243","Kontich scholen - Hove - Boechout - Broechem","Kontich scholen - Hove - Boechout - Broechem","3","https://www.delijn.be/nl/lijnen/1243/?richtingCode=1","FFFFFF","B59E6A"
"1243_1AN1350-06_0","1","243","Broechem - Boechout - Hove - Kontich scholen","Broechem - Boechout - Hove - Kontich scholen","3","https://www.delijn.be/nl/lijnen/1243/?richtingCode=0","FFFFFF","B59E6A"
"1243_1AN1350-06_1","1","243","Kontich scholen - Hove - Boechout - Broechem","Kontich scholen - Hove - Boechout - Broechem","3","https://www.delijn.be/nl/lijnen/1243/?richtingCode=1","FFFFFF","B59E6A"
"1250_1ME1250-02_0","1","25","Puurs - Hingene - Bornem - Sint-Amands","Puurs - Hingene - Bornem - Sint-Amands","3","https://www.delijn.be/nl/lijnen/1250/?richtingCode=0","0056A4","FFFFFF"
"1250_1ME1250-02_1","1","25","Sint-Amands - Bornem - Hingene - Puurs","Sint-Amands - Bornem - Hingene - Puurs","3","https://www.delijn.be/nl/lijnen/1250/?richtingCode=1","0056A4","FFFFFF"
"1250_1ME1250-03_0","1","25","Puurs - Hingene - Bornem - Sint-Amands","Puurs - Hingene - Bornem - Sint-Amands","3","https://www.delijn.be/nl/lijnen/1250/?richtingCode=0","0056A4","FFFFFF"
"1250_1ME1250-03_1","1","25","Sint-Amands - Bornem - Hingene - Puurs","Sint-Amands - Bornem - Hingene - Puurs","3","https://www.delijn.be/nl/lijnen/1250/?richtingCode=1","0056A4","FFFFFF"
"1257_1ME1250-02_0","1","257","Dendermonde - Bornem - Boom","Dendermonde - Bornem - Boom","3","https://www.delijn.be/nl/lijnen/1257/?richtingCode=0","FFFFFF","B59E6A"
"1257_1ME1250-02_1","1","257","Boom - Bornem - Dendermonde","Boom - Bornem - Dendermonde","3","https://www.delijn.be/nl/lijnen/1257/?richtingCode=1","FFFFFF","B59E6A"
"1257_1ME1250-03_0","1","257","Dendermonde - Bornem - Boom","Dendermonde - Bornem - Boom","3","https://www.delijn.be/nl/lijnen/1257/?richtingCode=0","FFFFFF","B59E6A"
"1257_1ME1250-03_1","1","257","Boom - Bornem - Dendermonde","Boom - Bornem - Dendermonde","3","https://www.delijn.be/nl/lijnen/1257/?richtingCode=1","FFFFFF","B59E6A"
"1260_1ME1250-02_0","1","26","Puurs - Oppuurs - Sint-Amands - Dendermonde","Puurs - Oppuurs - Sint-Amands - Dendermonde","3","https://www.delijn.be/nl/lijnen/1260/?richtingCode=0","E40521","FFFFFF"
"1260_1ME1250-02_1","1","26","Dendermonde - Sint-Amands - Oppuurs - Puurs","Dendermonde - Sint-Amands - Oppuurs - Puurs","3","https://www.delijn.be/nl/lijnen/1260/?richtingCode=1","E40521","FFFFFF"
"1260_1ME1250-03_0","1","26","Puurs - Oppuurs - Sint-Amands - Dendermonde","Puurs - Oppuurs - Sint-Amands - Dendermonde","3","https://www.delijn.be/nl/lijnen/1260/?richtingCode=0","E40521","FFFFFF"
"1260_1ME1250-03_1","1","26","Dendermonde - Sint-Amands - Oppuurs - Puurs","Dendermonde - Sint-Amands - Oppuurs - Puurs","3","https://www.delijn.be/nl/lijnen/1260/?richtingCode=1","E40521","FFFFFF"
"1269_1ME1250-02_0","1","269","Dendermonde - Sint-Amands - Lippelo - Puurs - Boom","Dendermonde - Sint-Amands - Lippelo - Puurs - Boom","3","https://www.delijn.be/nl/lijnen/1269/?richtingCode=0","FFFFFF","B59E6A"
